시군구코드,업소명,소재지도로명,소재지지번,소재지전화번호,업태명,메뉴,영업일
11680,원푸드,서울특별시 강남구 역삼로9길 28 도원빌딩 지하1층 7호 (역삼동),서울특별시 강남구 역삼동  742번지 22호  도원빌딩,,한식,,
11680,청춘,서울특별시 강남구 역삼로9길 28 지하1층 10호 (역삼동),서울특별시 강남구 역삼동  742번지 22호  도원빌딩,,한식,,
11680,욕지도횟집,서울특별시 강남구 영동대로 210 (대치동),서울특별시 강남구 대치동  66번지 0호  ,02-0566-9050,한식,,
11680,장독대,서울특별시 강남구 영동대로 210 113호 (대치동쌍용상가),서울특별시 강남구 대치동  66번지 0호  쌍용상가-113,02-0552-0270,한식,,
11680,김가네(학여울점),서울특별시 강남구 영동대로 211 (대치동지상1층),서울특별시 강남구 대치동  994번지 14호  지상1층,  02 5561511  ,한식,,
11680,바다와,서울특별시 강남구 영동대로 211 지하1층 (대치동),서울특별시 강남구 대치동  994번지 14호  ,02  553 6333  ,한식,,
11680,별을품은곱창 대치점,서울특별시 강남구 영동대로 219 1층 6호 (대치동),서울특별시 강남구 대치동  994번지 16호  ,,한식,,
11680,진지방 순대국 대치점,서울특별시 강남구 영동대로 221 (대치동),서울특별시 강남구 대치동  994번지 8호  ,,한식,,
11680,다낭월남쌈,서울특별시 강남구 영동대로 221 (대치동지하1층),서울특별시 강남구 대치동  994번지 8호  지하1층,              ,한식,,
11680,삼대족발,서울특별시 강남구 영동대로 221 지하1층 (대치동),서울특별시 강남구 대치동  994번지 8호  ,,한식,,
11680,그집,서울특별시 강남구 영동대로 221 지하1층 107호 (대치동 서림상가),서울특별시 강남구 대치동  994번지 8호  지하1층,02  563 5522  ,한식,,
11680,칸식당,서울특별시 강남구 영동대로 223 지하1층 (대치동),서울특별시 강남구 대치동  994번지 6호  ,,한식,,
11680,이즈그늘집,서울특별시 강남구 영동대로 223 지하1층 (대치동),서울특별시 강남구 대치동  994번지 6호  ,,한식,,
11680,(The) 더 채움,서울특별시 강남구 영동대로 223 지하1층 (대치동),서울특별시 강남구 대치동  994번지 6호  ,,한식,,
11680,우래옥강남분점,서울특별시 강남구 영동대로 313 (대치동),서울특별시 강남구 대치동  983번지 13호  ,02-0561-6121,한식,,
11680,광양불고기본가,서울특별시 강남구 영동대로 325 (대치동지상1층),서울특별시 강남구 대치동  983번지 1호  지상1층,  02 5675877  ,한식,,
11680,주카페 대치점(The Joo's Story),서울특별시 강남구 영동대로 330 1층 (대치동),서울특별시 강남구 대치동  1007번지 3호  ,02  539 6687  ,한식,,
11680,아선재,서울특별시 강남구 영동대로 333 동원빌딩 지하1층 (대치동),서울특별시 강남구 대치동  968번지 4호  동원빌딩,02  63391112  ,한식,,
11680,동원 구내매점,서울특별시 강남구 영동대로 333 지상1층 (대치동),서울특별시 강남구 대치동  968번지 4호  동원빌딩,,한식,,
11680,등대,서울특별시 강남구 영동대로 342 (대치동지상1층),서울특별시 강남구 대치동  1006번지 0호  지상1층,0-562-0505,한식,,
11680,푸드테리아 (Foodteria),서울특별시 강남구 영동대로 416 지하1층 (대치동 (주)케이티앤지타워),서울특별시 강남구 대치동  1002번지 0호  (주)케이티앤지타워 지하1층,02  33976000  ,한식,,
11680,면채반 삼성점,서울특별시 강남구 영동대로 417 지하1층 11-2호 (대치동 오토웨이타워),서울특별시 강남구 대치동  948번지  ,,한식,,
11680,로봇김밥 오토웨이점,서울특별시 강남구 영동대로 417 지하1층 4-1호 (대치동 오토웨이타워),서울특별시 강남구 대치동  948번지  ,,한식,,
11680,파크에테이블(Park et Table),서울특별시 강남구 영동대로 417 지하2층 (대치동 오토웨이),서울특별시 강남구 대치동  948번지  ,031 525 2233  ,한식,,
11680,홍영재 장수 청국장,서울특별시 강남구 영동대로 424 지상1층 (대치동),서울특별시 강남구 대치동  1001번지  지상1층,,한식,,
11680,푸세울 닭,서울특별시 강남구 영동대로 510 (삼성동),서울특별시 강남구 삼성동  168번지 0호  ,  02 5687806  ,한식,,
11680,왕선왕,서울특별시 강남구 영동대로 510 삼성빌딩 12층 101201호 (삼성동),서울특별시 강남구 삼성동  168번지  삼성빌딩,02  542 9114  ,한식,,
11680,메밀마을 보쌈집 차림,서울특별시 강남구 영동대로 510 삼성빌딩 12층 101201호 (삼성동),서울특별시 강남구 삼성동  168번지  삼성빌딩,02  542 9114  ,한식,,
11680,왕선왕,서울특별시 강남구 영동대로 510 삼성빌딩 1층 101호 (삼성동),서울특별시 강남구 삼성동  168번지  삼성빌딩,02  542 9114  ,한식,,
11680,메밀마을 보쌈집 차림,서울특별시 강남구 영동대로 510 삼성빌딩 1층 101호 (삼성동),서울특별시 강남구 삼성동  168번지  삼성빌딩,02  542 9114  ,한식,,
11680,왕선왕,서울특별시 강남구 영동대로 510 삼성빌딩 2층 201호 (삼성동),서울특별시 강남구 삼성동  168번지  삼성빌딩,02  542 9114  ,한식,,
11680,메밀마을 보쌈집 차림,서울특별시 강남구 영동대로 510 삼성빌딩 2층 201호 (삼성동),서울특별시 강남구 삼성동  168번지  삼성빌딩,02  542 9114  ,한식,,
11680,신포우리만두코엑스점,서울특별시 강남구 영동대로 511 (삼성동(매장번호C6)),서울특별시 강남구 삼성동  159번지 1호  (매장번호C6),02-6002-6263,한식,,
11680,(주)썬앳푸드비스트로서울삼성점,서울특별시 강남구 영동대로 511 (삼성동오크우드호텔 지상1층6호),서울특별시 강남구 삼성동  159번지 0호  오크우드호텔 지상1층6호,02  34061713  ,한식,,
11680,한종호의 죽여주는 김치찜,서울특별시 강남구 영동대로 511 (삼성동코엑스몰 지하1층),서울특별시 강남구 삼성동  159번지 0호  코엑스몰 지하1층,,한식,,
11680,명동할머니국수,서울특별시 강남구 영동대로 511 (삼성동코엑스몰지하1층A-1315호),서울특별시 강남구 삼성동  159번지 0호  코엑스몰지하1층A-1315호,0-6002-6130,한식,,
11680,아셈참,서울특별시 강남구 영동대로 511 (삼성동한국무역종합센타 코엑스몰 A-5),서울특별시 강남구 삼성동  159번지 1호  한국무역종합센타 코엑스몰 A-5,02  60020101  ,한식,,
11680,뽀모도로,서울특별시 강남구 영동대로 511 A동 46호 (삼성동코엑스몰),서울특별시 강남구 삼성동  159번지 A 코엑스몰-46,  02 5511313  ,한식,,
11680,자연은 맛있다,서울특별시 강남구 영동대로 513 기존컨벤션센타동 지하1층 I111호 (삼성동 코엑스몰),서울특별시 강남구 삼성동  159번지  ,02  551 3933  ,한식,,
11680,쿠캣마켓,서울특별시 강남구 영동대로 513 스타필드 코엑스 지하1층 H103호 (삼성동),서울특별시 강남구 삼성동  159번지  코엑스,,한식,,
11680,불고기브라더스 도시락점방 스타필드 코엑스몰점,서울특별시 강남구 영동대로 513 스타필드 코엑스몰 지하1층 J111호 (삼성동),서울특별시 강남구 삼성동  159번지  스타필드 코엑스몰 지하1층 J111호,,한식,,
11680,신안동찜닭,서울특별시 강남구 영동대로 513 스타필드 코엑스몰 지하1층 Q-102호 (삼성동),서울특별시 강남구 삼성동  159번지  코엑스,,한식,,
11680,(주)신세계푸드 무역센터,서울특별시 강남구 영동대로 513 지상2층 (삼성동),서울특별시 강남구 삼성동  159번지  지상2층,02  33976100  ,한식,,
11680,사리원,서울특별시 강남구 영동대로 513 지하1층 D108호 (삼성동 기존컨벤션센터),서울특별시 강남구 삼성동  159번지  ,,한식,,
11680,계절밥상 코엑스몰점,서울특별시 강남구 영동대로 513 지하1층 H113호 (삼성동 코엑스몰),서울특별시 강남구 삼성동  159번지  코엑스몰 지하1층 H113호,02-6002-3413,한식,,
11680,그랜드마오,서울특별시 강남구 영동대로 513 지하1층 i101호 (삼성동 기존컨벤션센터),서울특별시 강남구 삼성동  159번지  ,,한식,,
11680,광화문 미진,서울특별시 강남구 영동대로 513 지하1층 I107호 (삼성동 코엑스몰),서울특별시 강남구 삼성동  159번지  ,02-6002-3040,한식,,
11680,포베이 코엑스점,서울특별시 강남구 영동대로 513 지하1층 I-113호 (삼성동 코엑스 기존컨벤션센터),서울특별시 강남구 삼성동  159번지  코엑스 기존컨벤션센터,02 2057 0799  ,한식,,
11680,하동관,서울특별시 강남구 영동대로 513 지하1층 J-101호 (삼성동 코엑스 기존컨벤션센터),서울특별시 강남구 삼성동  159번지  코엑스 기존컨벤션센터 지하1-J-101,,한식,,
11680,미사리밀빛초계국수,서울특별시 강남구 영동대로 513 지하1층 J-114호 (삼성동 코엑스 기존컨벤션센터),서울특별시 강남구 삼성동  159번지  코엑스 기존컨벤션센터,,한식,,
11680,고봉삼계탕(코엑스점),서울특별시 강남구 영동대로 513 지하1층 K109호 (삼성동 코엑스),서울특별시 강남구 삼성동  159번지  ,,한식,,
11680,셰프의국수앤육개장,서울특별시 강남구 영동대로 513 지하1층 M102호 (삼성동 코엑스몰 ),,,한식,,
11680,반하는 밥상 & 보쌈,서울특별시 강남구 영동대로 513 지하1층 M103호 (삼성동 컨벤션센터 코엑스몰),서울특별시 강남구 삼성동  159번지 1호  컨벤션센터 코엑스몰 지하1층-M103,              ,한식,,
11680,반하는 보쌈&밥상,서울특별시 강남구 영동대로 513 지하1층 M103호 (삼성동 컨벤션센터 코엑스몰),서울특별시 강남구 삼성동  159번지 1호  컨벤션센터 코엑스몰 지하1층-M103,              ,한식,,
11680,안동찜닭 해물떡찜,서울특별시 강남구 영동대로 513 지하1층 M109호 (삼성동 B1 코엑스몰),서울특별시 강남구 삼성동  159번지  지하1층,02-6002-6447,한식,,
11680,예가낙지마을,서울특별시 강남구 영동대로 513 지하1층 O-110호 (삼성동 스타필드 코엑스몰),서울특별시 강남구 삼성동  159번지  스타필드 코엑스몰 지하1층-O-110,,한식,,
11680,멘무샤,서울특별시 강남구 영동대로 513 컨벤션센터동 지하1층 I106호 (삼성동 코엑스몰),서울특별시 강남구 삼성동  159번지  ,,한식,,
11680,이천가든 코엑스,서울특별시 강남구 영동대로 513 코엑스 지하1층 H118호 (삼성동),서울특별시 강남구 삼성동  159번지  코엑스,02-6494-1236,한식,,
11680,직화한상 스타필드코엑스몰점,서울특별시 강남구 영동대로 513 코엑스 지하1층 O-107호 (삼성동),서울특별시 강남구 삼성동  159번지  코엑스,,한식,,
11680,금복당,서울특별시 강남구 영동대로 513 코엑스 지하1층 P103호 (삼성동),서울특별시 강남구 삼성동  159번지  코엑스,,한식,,
11680,배꼽집,서울특별시 강남구 영동대로 513 코엑스 지하1층 P106호 (삼성동),서울특별시 강남구 삼성동  159번지  코엑스,,한식,,
11680,피에프창 코엑스몰점,서울특별시 강남구 영동대로 517 아셈회관동 지하1층 P107호 (삼성동 코엑스몰),서울특별시 강남구 삼성동  159번지  ,02  551 4599  ,한식,,
11680,황태명가,서울특별시 강남구 영동대로 602 (삼성동미켈란빌딩 지하106호),서울특별시 강남구 삼성동  107번지  미켈란빌딩 지하106호,02  517 9262  ,한식,,
11680,강남칼국수,서울특별시 강남구 영동대로 602 지하1층 B101호102호 (삼성동 미켈란107빌딩),서울특별시 강남구 삼성동  107번지  ,,한식,,
11680,인생역전,서울특별시 강남구 영동대로 634 지상1층 (삼성동),서울특별시 강남구 삼성동  90번지  ,,한식,,
11680,일품두부,서울특별시 강남구 영동대로 644 지하1층 101102호 (삼성동 원일빌딩),서울특별시 강남구 삼성동  78번지 3호  ,,한식,,
11680,랑,서울특별시 강남구 영동대로 648 (삼성동삼안빌딩2층),서울특별시 강남구 삼성동  78번지 0호  삼안빌딩2층,              ,한식,,
11680,더원,서울특별시 강남구 영동대로 648 (삼성동삼안빌딩2층),서울특별시 강남구 삼성동  78번지 0호  삼안빌딩2층,              ,한식,,
11680,신의주찹쌀순대전문점,서울특별시 강남구 영동대로 715 (청담동외1필지),서울특별시 강남구 청담동  71번지 18호  외1필지,  02 5458780  ,한식,,
11680,그늘집,서울특별시 강남구 영동대로 721 리버뷰오피스텔 지하1층 (청담동),서울특별시 강남구 청담동  68번지 19호  리버뷰오피스텔,,한식,,
11680,(주)청담푸드빌(청담복집)(신의주찹쌀순대),서울특별시 강남구 영동대로 725 (청담동),서울특별시 강남구 청담동  68번지 7호  ,  02 5119081  ,한식,,
11680,델리탈리,서울특별시 강남구 영동대로 730 2층 (청담동),서울특별시 강남구 청담동  131번지 11호  ,,한식,,
11680,칠량,서울특별시 강남구 영동대로 731 (청담동지하3층),서울특별시 강남구 청담동  68번지 5호  지하3층,0-540-3388,한식,,
11680,무교동유정낙지청담점,서울특별시 강남구 영동대로 732 (청담동),서울특별시 강남구 청담동  131번지 10호  ,  02 5404362  ,한식,,
11680,신양,서울특별시 강남구 영동대로 737 (청담동),서울특별시 강남구 청담동  53번지 7호  ,  02 5413111  ,한식,,
11680,와인앤다인,서울특별시 강남구 영동대로 737 (청담동1층),서울특별시 강남구 청담동  53번지 7호  1층,  02 5413111  ,한식,,
11680,폭풍갈비 삼성점,서울특별시 강남구 영동대로106길 11 창성빌딩 (삼성동),서울특별시 강남구 삼성동  160번지 23호  창성빌딩,,한식,,
11680,양평해장국,서울특별시 강남구 영동대로106길 29 (삼성동지상1층),서울특별시 강남구 삼성동  161번지 8호  지상1층,0-561-5242,한식,,
11680,더 하노이,서울특별시 강남구 영동대로106길 33 (삼성동1층103호),서울특별시 강남구 삼성동  162번지 23호  1층103호,,한식,,
11680,남노명가,서울특별시 강남구 영동대로106길 33 지상1층 102호 (삼성동),서울특별시 강남구 삼성동  162번지 23호  지상1층-102,,한식,,
11680,남도회관,서울특별시 강남구 영동대로106길 33 화성빌딩 지하1층 (삼성동),서울특별시 강남구 삼성동  162번지 23호  화성빌딩,,한식,,
11680,남도뷔페,서울특별시 강남구 영동대로106길 33 화성빌딩 지하1층 (삼성동),서울특별시 강남구 삼성동  162번지 23호  화성빌딩,,한식,,
11680,의정부부대찌개,서울특별시 강남구 영동대로106길 38 (삼성동),서울특별시 강남구 삼성동  165번지 0호  ,  02 5636091  ,한식,,
11680,루마르,서울특별시 강남구 영동대로106길 41 (삼성동),서울특별시 강남구 삼성동  162번지 25호  ,  02 5083866  ,한식,,
11680,문어38,서울특별시 강남구 영동대로106길 41 (삼성동),서울특별시 강남구 삼성동  162번지 25호  ,  02 5083866  ,한식,,
11680,봉화냉면,서울특별시 강남구 영동대로106길 41 (삼성동),서울특별시 강남구 삼성동  162번지 25호  ,  02 5083866  ,한식,,
11680,부옥당,서울특별시 강남구 영동대로106길 41 (삼성동),서울특별시 강남구 삼성동  162번지 25호  ,  02 5589944  ,한식,,
11680,횡성한우고향,서울특별시 강남구 영동대로106길 45 (삼성동),서울특별시 강남구 삼성동  162번지 29호  ,  02   00000  ,한식,,
11680,삼환,서울특별시 강남구 영동대로112길 10 (삼성동외2필지),서울특별시 강남구 삼성동  107번지 5호  외2필지,  02 5462429  ,한식,,
11680,본가 신의주 찹쌀순대,서울특별시 강남구 영동대로112길 6 (삼성동지상1층),서울특별시 강남구 삼성동  107번지 4호  지상1층,  02 5164840  ,한식,,
11680,먹보한식,서울특별시 강남구 영동대로112길 61 (삼성동지하1층),서울특별시 강남구 삼성동  101번지 9호  지하1층,,한식,,
11680,일공,서울특별시 강남구 영동대로112길 61 (삼성동지하1층),서울특별시 강남구 삼성동  101번지 9호  지하1층,,한식,,
11680,양곱창,서울특별시 강남구 영동대로112길 61 (삼성동지하1층),서울특별시 강남구 삼성동  101번지 9호  지하1층,,한식,,
11680,삼성족발,서울특별시 강남구 영동대로112길 9 1층 4호 (삼성동),서울특별시 강남구 삼성동  106번지 8호  ,02-0000-0000,한식,,
11680,자연의 원죽,서울특별시 강남구 영동대로112길 9 제일빌딩 1층 102호 (삼성동),서울특별시 강남구 삼성동  106번지 8호  제일빌딩,,한식,,
11680,들녁,서울특별시 강남구 영동대로114길 11 (삼성동),서울특별시 강남구 삼성동  91번지 22호  ,0--2,한식,,
11680,남도밥상이어요,서울특별시 강남구 영동대로114길 9 지상1층 (삼성동),서울특별시 강남구 삼성동  91번지 23호  ,,한식,,
11680,주식회사곰바우,서울특별시 강남구 영동대로115길 10 (삼성동),서울특별시 강남구 삼성동  76번지 10호  ,  02 5497513  ,한식,,
11680,(주)위드인씨앤씨,서울특별시 강남구 영동대로115길 12 지상2층 (삼성동),서울특별시 강남구 삼성동  76번지 11호  ,02  545 3310  ,한식,,
11680,지호한방삼계탕,서울특별시 강남구 영동대로115길 16 지상1층 (삼성동),서울특별시 강남구 삼성동  76번지 13호  ,  02 5127283  ,한식,,
11680,본장수촌,서울특별시 강남구 영동대로115길 7 (삼성동지상1층),서울특별시 강남구 삼성동  77번지 6호  지상1층,,한식,,
11680,향원,서울특별시 강남구 영동대로115길 7 (삼성동지하1층),서울특별시 강남구 삼성동  77번지 6호  지하1층,,한식,,
11680,함바하우스,서울특별시 강남구 영동대로115길 9 (삼성동지상2층),서울특별시 강남구 삼성동  77번지 7호  지상2층,0-548-0552,한식,,
11680,오시오,서울특별시 강남구 영동대로128길 15 (삼성동),서울특별시 강남구 삼성동  79번지 0호  ,  02 5404793  ,한식,,
11680,양천지식당,서울특별시 강남구 영동대로128길 15 지하1층 14호 (삼성동 홍실상가),서울특별시 강남구 삼성동  79번지  ,,한식,,
11680,집으로 간 대게,서울특별시 강남구 영동대로128길 15 지하1층 567호 (삼성동 홍실상가),서울특별시 강남구 삼성동  79번지  ,,한식,,
11680,안헤르,서울특별시 강남구 영동대로128길 5 (삼성동(청구상가 108호)),서울특별시 강남구 삼성동  78번지 4호  (청구상가 108호),  02 5152812  ,한식,,
11680,명푸드,서울특별시 강남구 영동대로128길 5 (삼성동),서울특별시 강남구 삼성동  78번지 4호  ,  02 5180321  ,한식,,
11680,길목,서울특별시 강남구 영동대로129길 10 1층 (삼성동),서울특별시 강남구 삼성동  58번지 6호  ,,한식,,
11680,해오름맛집,서울특별시 강남구 영동대로131길 20 (청담동),서울특별시 강남구 청담동  70번지 18호  ,02-0540-5090,한식,,
11680,춘향골남원추어탕,서울특별시 강남구 영동대로137길 3 (청담동),서울특별시 강남구 청담동  71번지 20호  ,,한식,,
11680,청담미역,서울특별시 강남구 영동대로137길 6 1층 101호 (청담동),서울특별시 강남구 청담동  68번지 16호  ,,한식,,
11680,청담소울,서울특별시 강남구 영동대로138길 9 (청담동),서울특별시 강남구 청담동  131번지 20호  ,,한식,,
11680,샤브작,서울특별시 강남구 영동대로138길 9 (청담동),서울특별시 강남구 청담동  131번지 20호  ,,한식,,
11680,돈주다,서울특별시 강남구 영동대로138길 9 2층 203호 (청담동),서울특별시 강남구 청담동  131번지 14호  ,,한식,,
11680,청담만족,서울특별시 강남구 영동대로138길 9 지하1층 (청담동),서울특별시 강남구 청담동  131번지 14호  ,,한식,,
11680,뜨락,서울특별시 강남구 영동대로142길 13-3 (청담동),서울특별시 강남구 청담동  130번지 13호  ,  02 5432987  ,한식,,
11680,뜨락,서울특별시 강남구 영동대로142길 13-3 2층 (청담동),서울특별시 강남구 청담동  130번지 13호  ,0-2543-2987,한식,,
11680,청담갯벌장어,서울특별시 강남구 영동대로142길 29 23층 (청담동),서울특별시 강남구 청담동  130번지 22호  ,,한식,,
11680,오늘,서울특별시 강남구 영동대로57길 14 지상1층 (대치동),서울특별시 강남구 대치동  992번지 3호  ,,한식,,
11680,토담골,서울특별시 강남구 영동대로57길 16 (대치동),서울특별시 강남구 대치동  992번지 4호  ,  02 5085282  ,한식,,
11680,전주고향집,서울특별시 강남구 영동대로65길 15 (대치동),서울특별시 강남구 대치동  977번지 1호  ,  02 5560525  ,한식,,
11680,평강,서울특별시 강남구 영동대로65길 50 (대치동지상1층),서울특별시 강남구 대치동  972번지 8호  지상1층,,한식,,
11680,포포빈,서울특별시 강남구 영동대로82길 29 (대치동지상1층),서울특별시 강남구 대치동  999번지 12호  지상1층,0-7246-4620,한식,,
11680,우일식당,서울특별시 강남구 영동대로85길 17 지하1층 110111112호 (대치동),서울특별시 강남구 대치동  950번지  ,02  563 9222  ,한식,,
11680,한국촌,서울특별시 강남구 영동대로85길 17 지하1층 B101~109호 (대치동 우정에쉐르 ),서울특별시 강남구 대치동  950번지  우정에쉐르 지하1층B101~109호,  02 5538006  ,한식,,
11680,대한민국,서울특별시 강남구 영동대로85길 17-5 지하1지상1~3층 (대치동),서울특별시 강남구 대치동  950번지 2호  ,  02 5616320  ,한식,,
11680,한울타리,서울특별시 강남구 영동대로85길 18 (대치동지하1층),서울특별시 강남구 대치동  945번지 16호  지하1층,,한식,,
11680,유식당,서울특별시 강남구 영동대로85길 19 (대치동),서울특별시 강남구 대치동  951번지 2호  ,02-0000-0000,한식,,
11680,담미온,서울특별시 강남구 영동대로85길 19 (대치동),서울특별시 강남구 대치동  951번지 2호  ,02-0000-0000,한식,,
11680,메콩타이 삼성역 대치아이파크점,서울특별시 강남구 영동대로85길 20 지하1층 B103호B104호 (대치동),서울특별시 강남구 대치동  945번지 20호  ,,한식,,
11680,미풍해장국 대치아이파크점,서울특별시 강남구 영동대로85길 20 지하1층 B106-1호 (대치동),서울특별시 강남구 대치동  945번지 20호  ,,한식,,
11680,면채반 대치아이파크점,서울특별시 강남구 영동대로85길 20 지하1층 B106-1호 (대치동),서울특별시 강남구 대치동  945번지 20호  ,,한식,,
11680,직화한상 삼성역점,서울특별시 강남구 영동대로85길 20 지하1층 B115호 B116호 (대치동),서울특별시 강남구 대치동  945번지 20호  ,,한식,,
11680,김밥까페,서울특별시 강남구 영동대로85길 20-3 (대치동지상1층),서울특별시 강남구 대치동  945번지 21호  지상1층,0-561-7944,한식,,
11680,영동갈비살,서울특별시 강남구 영동대로85길 20-3 (대치동지상1층),서울특별시 강남구 대치동  945번지 21호  지상1층,0-561-7944,한식,,
11680,명동칼국수,서울특별시 강남구 영동대로85길 20-3 2층 (대치동),서울특별시 강남구 대치동  945번지 21호  ,,한식,,
11680,전설의 식당,서울특별시 강남구 영동대로85길 20-3 지하1층 (대치동),서울특별시 강남구 대치동  945번지 21호  지하1층,,한식,,
11680,봉평막국수앤동이치킨,서울특별시 강남구 영동대로85길 20-5 (대치동),서울특별시 강남구 대치동  945번지 22호  ,  02 5563980  ,한식,,
11680,봉남이네,서울특별시 강남구 영동대로85길 20-5 (대치동),서울특별시 강남구 대치동  945번지 22호  ,  02 5698530  ,한식,,
11680,왕대박숯불구이,서울특별시 강남구 영동대로85길 20-7 (대치동우협빌딩1층),서울특별시 강남구 대치동  945번지 23호  우협빌딩1층,0-566-3897,한식,,
11680,로얄 수제돈까스,서울특별시 강남구 영동대로85길 20-7 지상2층 (대치동),서울특별시 강남구 대치동  945번지 23호  ,,한식,,
11680,명동할머니국수삼성역점,서울특별시 강남구 영동대로85길 6 (대치동),서울특별시 강남구 대치동  946번지 15호  ,  02 5542799  ,한식,,
11680,둘둘치킨,서울특별시 강남구 영동대로85길 6 (대치동),서울특별시 강남구 대치동  946번지 15호  ,  02 5553413  ,한식,,
11680,놀부보쌈 삼성역점,서울특별시 강남구 영동대로85길 7 (대치동),서울특별시 강남구 대치동  947번지 1호  ,  02 5573848  ,한식,,
11680,명가,서울특별시 강남구 영동대로85길 7 지하1층 (대치동),서울특별시 강남구 대치동  947번지 1호  ,,한식,,
11680,(주)커피빈코리아 삼성역글라스타워뒷점,서울특별시 강남구 영동대로85길 9 지상1층 (대치동),서울특별시 강남구 대치동  947번지  ,  02 5668288  ,한식,,
11680,대독장 삼성역점,서울특별시 강남구 영동대로85길 9 지상2층 (대치동),서울특별시 강남구 대치동  947번지  ,02  558 2581  ,한식,,
11680,(주)모리아푸드,서울특별시 강남구 영동대로85길 9 지하1층 (대치동),서울특별시 강남구 대치동  947번지  ,,한식,,
11680,삼성골,서울특별시 강남구 영동대로86길 12 지하1층 2호 (대치동),서울특별시 강남구 대치동  1001번지 10호  ,,한식,,
11680,중앙해장,서울특별시 강남구 영동대로86길 17 1층 (대치동),서울특별시 강남구 대치동  996번지 16호  ,,한식,,
11680,명동칼국수,서울특별시 강남구 영동대로86길 18 (대치동),서울특별시 강남구 대치동  1000번지 1호  ,02  539 5160  ,한식,,
11680,명동칼국수,서울특별시 강남구 영동대로86길 18 (대치동),서울특별시 강남구 대치동  1000번지 1호  ,02-0539-5160,한식,,
11680,명가오징어집,서울특별시 강남구 영동대로86길 18 지하1층 (대치동),서울특별시 강남구 대치동  1000번지 1호  ,,한식,,
11680,명가 막회집,서울특별시 강남구 영동대로86길 18 지하1층 (대치동),서울특별시 강남구 대치동  1000번지 1호  ,,한식,,
11680,남원추어탕,서울특별시 강남구 영동대로86길 27 (대치동),서울특별시 강남구 대치동  997번지 12호  ,  02 5557077  ,한식,,
11680,소공동뚝배기,서울특별시 강남구 영동대로86길 27 (대치동),서울특별시 강남구 대치동  997번지 12호  ,  02 5625147  ,한식,,
11680,삼군 김치찌개,서울특별시 강남구 영동대로86길 28 1층 (대치동),서울특별시 강남구 대치동  999번지 1호  1층,,한식,,
11680,낭만족발,서울특별시 강남구 영동대로86길 28 지상2층 (대치동),서울특별시 강남구 대치동  999번지 1호  지상2층,02  5551282   ,한식,,
11680,이태리부대찌개 삼성강남경찰서점,서울특별시 강남구 영동대로86길 28 지상2층 (대치동),서울특별시 강남구 대치동  999번지 1호  지상2층,02  5551282   ,한식,,
11680,교동전선생 삼성역점,서울특별시 강남구 영동대로86길 6 2층 (대치동 지산빌딩),서울특별시 강남구 대치동  1001번지 5호  ,,한식,,
11680,라이프(RIPE),서울특별시 강남구 영동대로96길 26 하나은행삼성동 지상9층 (삼성동),서울특별시 강남구 삼성동  169번지 8호  하나은행삼성동,,한식,,
11680,일우별관,서울특별시 강남구 영동대로96길 37 (삼성동),서울특별시 강남구 삼성동  166번지 8호  ,  02 5671471  ,한식,,
11680,진가방,서울특별시 강남구 영동대로96길 37 (삼성동),서울특별시 강남구 삼성동  166번지 8호  ,0--2,한식,,
11680,동일품,서울특별시 강남구 영동대로96길 37 (삼성동),서울특별시 강남구 삼성동  166번지 8호  ,0--2,한식,,
11680,베이징,서울특별시 강남구 영동대로96길 37 (삼성동),서울특별시 강남구 삼성동  166번지 8호  ,0--2,한식,,
11680,시실리,서울특별시 강남구 영동대로96길 37 1층 101호 (삼성동),서울특별시 강남구 삼성동  166번지 8호  ,,한식,,
11680,소울담은 퓨전요리,서울특별시 강남구 영동대로96길 37 2층 202호 (삼성동),서울특별시 강남구 삼성동  166번지 8호  2층-202,,한식,,
11680,시골집밥,서울특별시 강남구 영동대로96길 37 지하1층 (삼성동),서울특별시 강남구 삼성동  166번지 8호  ,,한식,,
11680,소나무 식당,서울특별시 강남구 영동대로96길 37 지하1층 (삼성동),서울특별시 강남구 삼성동  166번지 8호  ,,한식,,
11680,풀무원푸드앤컬처 삼성병원 행정동,서울특별시 강남구 일원로 115 지하1층 B103-1호 (일원동),서울특별시 강남구 일원동  717번지  삼성생명 일원역 빌딩,,한식,,
11680,풀무원푸드앤컬처 스마트키친 일원역점,서울특별시 강남구 일원로 115 지하1층 B103-1호 (일원동),서울특별시 강남구 일원동  717번지  삼성생명 일원역 빌딩,,한식,,
11680,풀무원푸드앤컬처 서울병원 일원점,서울특별시 강남구 일원로 115 지하1층 B103-1호 (일원동),서울특별시 강남구 일원동  717번지  삼성생명 일원역 빌딩,,한식,,
11680,국대오리 일원점,서울특별시 강남구 일원로 127 지하1층 108호 (일원동 가람아파트 상가),서울특별시 강남구 일원동  735번지  ,,한식,,
11680,마루,서울특별시 강남구 일원로 33 (일원동지하1층),서울특별시 강남구 일원동  683번지 0호  지하1층,  02 5384306  ,한식,,
11680,주박사 춘천닭갈비,서울특별시 강남구 일원로 33 금성빌딩 지하1층 B01 B02호 (일원동),서울특별시 강남구 일원동  683번지  금성빌딩,,한식,,
11680,형수네실내포차,서울특별시 강남구 일원로 39 (일원동),서울특별시 강남구 일원동  684번지 2호  ,02-3446-2392,한식,,
